Source.Name,Total Throuhput (MB/s),Total IOPS,terse_version_3,fio_version,jobname,groupid,error,read_kb,read_bandwidth,read_iops,read_runtime_ms,read_slat_min,read_slat_max,read_slat_mean,read_slat_dev,read_clat_max,read_clat_min,read_clat_mean,read_clat_dev,read_clat_pct01,read_clat_pct02,read_clat_pct03,read_clat_pct04,read_clat_pct05,read_clat_pct06,read_clat_pct07,read_clat_pct08,read_clat_pct09,read_clat_pct10,read_clat_pct11,read_clat_pct12,read_clat_pct13,read_clat_pct14,read_clat_pct15,read_clat_pct16,read_clat_pct17,read_clat_pct18,read_clat_pct19,read_clat_pct20,read_tlat_min,read_lat_max,read_lat_mean,read_lat_dev,read_bw_min,read_bw_max,read_bw_agg_pct,read_bw_mean,read_bw_dev,write_kb,write_bandwidth,write_iops,write_runtime_ms,write_slat_min,write_slat_max,write_slat_mean,write_slat_dev,write_clat_max,write_clat_min,write_clat_mean,write_clat_dev,write_clat_pct01,write_clat_pct02,write_clat_pct03,write_clat_pct04,write_clat_pct05,write_clat_pct06,write_clat_pct07,write_clat_pct08,write_clat_pct09,write_clat_pct10,write_clat_pct11,write_clat_pct12,write_clat_pct13,write_clat_pct14,write_clat_pct15,write_clat_pct16,write_clat_pct17,write_clat_pct18,write_clat_pct19,write_clat_pct20,write_tlat_min,write_lat_max,write_lat_mean,write_lat_dev,write_bw_min,write_bw_max,write_bw_agg_pct,write_bw_mean,write_bw_dev,cpu_user,cpu_sys,cpu_csw,cpu_mjf,pu_minf,iodepth_1,iodepth_2,iodepth_4,iodepth_8,iodepth_16,iodepth_32,iodepth_64,lat_2us,lat_4us,lat_10us,lat_20us,lat_50us,lat_100us,lat_250us,lat_500us,lat_750us,lat_1000us,lat_2ms,lat_4ms,lat_10ms,lat_20ms,lat_50ms,lat_100ms,lat_250ms,lat_500ms,lat_750ms,lat_1000ms,lat_2000ms,lat_over_2000ms,disk_name,disk_read_iops,disk_write_iops,disk_read_merges,disk_write_merges,disk_read_ticks,write_ticks,disk_queue_time,disk_util
server24-s4_fio_direct-1_readwrite-randrw_rwmixwrite-30_no-jobs-64_bs-4k_iodepth-8_10-04_10_40_11.txt,825.685546875,211375,3,fio-2.1.3,server24-s4,0,0,35518256,591941,147985,60003,2,18464,25.452095,69.469798,0,158568,2029.120207,2612.146347,1.000000%=318,5.000000%=414,10.000000%=486,20.000000%=612,30.000000%=756,40.000000%=948,50.000000%=1224,60.000000%=1592,70.000000%=2096,80.000000%=2800,90.000000%=4192,95.000000%=6048,99.000000%=13632,99.500000%=17280,99.900000%=23936,99.950000%=27008,99.990000%=41216,0%=0,0%=0,0%=0,135,158578,2054.706478,2613.829404,6584,10856,0.01562402,9248.500263,502.622124,15214456,253561,63390,60003,2,21852,25.850576,70.772909,11,161298,3249.777453,2984.866586,1.000000%=644,5.000000%=900,10.000000%=1112,20.000000%=1464,30.000000%=1800,40.000000%=2160,50.000000%=2544,60.000000%=2992,70.000000%=3536,80.000000%=4384,90.000000%=5856,95.000000%=7712,99.000000%=15424,99.500000%=19072,99.900000%=26496,99.950000%=31104,99.990000%=81408,0%=0,0%=0,0%=0,253,161318,3275.76042,2986.232767,2784,4736,0.01562256,3961.270877,233.493798,0.00626158,0.09448937,11263459,0,32567,0.001,0.001,0.001,1,0,0,0,0.0001,0,0,0.0001,0.0001,0.0001,0.001,0.0768,0.1376,0.1013,0.2698,0.2664,0.1262,0.0179,0.0029,0.0001,0.0001,0,0,0,0,0,scinia,8858727,3794601,0,0,18005460,12359732,30572608,1
server24-s4_fio_direct-1_readwrite-readwrite_rwmixwrite-30_no-jobs-64_bs-128k_iodepth-8_10-04_10_39_05.txt,1764.8154296875,14118,3,fio-2.1.3,server24-s4,0,0,76056576,1264154,9876,60164,8,3802,24.030854,15.939122,347,1450126,35261.861609,73850.363817,1.000000%=620,5.000000%=860,10.000000%=1080,20.000000%=1464,30.000000%=1960,40.000000%=2672,50.000000%=3760,60.000000%=6496,70.000000%=16064,80.000000%=46336,90.000000%=124416,95.000000%=193536,99.000000%=325632,99.500000%=411648,99.900000%=659456,99.950000%=733184,99.990000%=815104,0%=0,0%=0,0%=0,360,1450148,35286.087369,73851.279969,180,88576,0.01589613,20095.156949,9761.212632,32670080,543017,4242,60164,10,534979,41.466648,1985.179064,711,1642591,38164.146461,76427.074258,1.000000%=1048,5.000000%=1352,10.000000%=1608,20.000000%=2024,30.000000%=2480,40.000000%=3184,50.000000%=4576,60.000000%=8512,70.000000%=19840,80.000000%=51456,90.000000%=136192,95.000000%=203776,99.000000%=337920,99.500000%=419840,99.900000%=659456,99.950000%=724992,99.990000%=815104,0%=0,0%=0,0%=0,730,1642620,38205.824895,76541.830467,106,36864,0.01593764,8654.410117,4287.597118,0.00156134,0.00672208,781829,0,596,0.001,0.001,0.001,0.999,0,0,0,0,0,0,0,0,0,0,0.0011,0.0188,0.0384,0.2152,0.2264,0.1429,0.0713,0.0911,0.0709,0.0994,0.0215,0.0027,0.0004,0.0001,0,scinia,594412,255234,0,0,20943340,9736832,30706948,1
server24-s4_fio_direct-1_readwrite-readwrite_rwmixwrite-30_no-jobs-64_bs-16k_iodepth-8_10-04_10_38_00.txt,1609.732421875,103022,3,fio-2.1.3,server24-s4,0,0,69433728,1154055,72128,60165,2,16168,10.332574,22.358355,1,1182125,4591.101417,16426.495722,1.000000%=286,5.000000%=434,10.000000%=548,20.000000%=716,30.000000%=876,40.000000%=1080,50.000000%=1336,60.000000%=1768,70.000000%=2480,80.000000%=3760,90.000000%=7776,95.000000%=14912,99.000000%=61696,99.500000%=109056,99.900000%=218112,99.950000%=250880,99.990000%=403456,0%=0,0%=0,0%=0,133,1182131,4601.539478,16426.69979,175,55200,0.01580749,18242.711808,10463.316432,29740256,494311,30894,60165,2,8409,11.028649,19.695859,73,1228369,5783.528439,21078.876601,1.000000%=524,5.000000%=684,10.000000%=812,20.000000%=1048,30.000000%=1256,40.000000%=1512,50.000000%=1800,60.000000%=2256,70.000000%=2992,80.000000%=4448,90.000000%=9024,95.000000%=16768,99.000000%=91648,99.500000%=193536,99.900000%=246784,99.950000%=366592,99.990000%=428032,0%=0,0%=0,0%=0,294,1228379,5794.664473,21079.04499,25,23840,0.01580974,7814.928733,4486.845541,0.00370982,0.02229224,5221933,0,18098,0.001,0.001,0.001,1,0,0,0,0.0001,0,0,0.0001,0.0001,0.0001,0.0043,0.0516,0.1217,0.1321,0.3015,0.1901,0.117,0.0447,0.0241,0.0059,0.0064,0.0006,0.0001,0.0001,0.0001,0,scinia,4339848,1858758,0,0,19917200,10735676,30800956,1
server24-s4_fio_direct-1_readwrite-readwrite_rwmixwrite-30_no-jobs-64_bs-4k_iodepth-8_10-04_10_36_54.txt,600.2451171875,153662,3,fio-2.1.3,server24-s4,0,0,25823508,430355,107588,60005,2,16246,17.300632,39.078013,19,335414,3083.61411,7654.24984,1.000000%=219,5.000000%=322,10.000000%=398,20.000000%=516,30.000000%=644,40.000000%=796,50.000000%=1020,60.000000%=1400,70.000000%=2096,80.000000%=3472,90.000000%=7648,95.000000%=12096,99.000000%=22144,99.500000%=55040,99.900000%=102912,99.950000%=112128,99.990000%=146432,0%=0,0%=0,0%=0,108,335435,3101.024838,7654.210648,128,30856,0.01569323,6753.660405,4743.303494,11058712,184296,46074,60005,2,8018,17.697369,35.646775,35,324607,3849.252241,7852.41313,1.000000%=414,5.000000%=548,10.000000%=676,20.000000%=900,30.000000%=1160,40.000000%=1480,50.000000%=1880,60.000000%=2416,70.000000%=3216,80.000000%=4640,90.000000%=8640,95.000000%=12992,99.000000%=22912,99.500000%=56576,99.900000%=107008,99.950000%=116224,99.990000%=154624,0%=0,0%=0,0%=0,244,324629,3867.064298,7852.380062,38,13192,0.01569259,2892.080925,2034.584513,0.00432697,0.04887887,7052045,0,16702,0.001,0.001,0.001,1,0,0,0,0,0,0,0.0001,0.0001,0.0001,0.0134,0.1249,0.1644,0.1142,0.2238,0.1625,0.1231,0.0608,0.0073,0.0041,0.0015,0.0001,0,0,0,0,scinia,6440793,2758249,0,0,19877964,10619080,30686792,1
server25-s4_fio_direct-1_readwrite-randrw_rwmixwrite-30_no-jobs-64_bs-128k_iodepth-8_10-04_10_42_22.txt,1932.7939453125,15461,3,fio-2.1.3,server25-s4,0,0,83279232,1385470,10823,60109,9,1528,22.761622,9.502558,373,1480229,31880.87687,62405.50179,1.000000%=540,5.000000%=796,10.000000%=1032,20.000000%=1368,30.000000%=1784,40.000000%=2384,50.000000%=3376,60.000000%=5984,70.000000%=16512,80.000000%=45824,90.000000%=113152,95.000000%=175104,99.000000%=276480,99.500000%=337920,99.900000%=464896,99.950000%=514048,99.990000%=684032,0%=0,0%=0,0%=0,392,1480252,31903.83103,62405.016144,4834,42881,0.01568766,21734.788271,4782.881114,35687424,593711,4638,60109,10,1573,25.560759,9.327844,716,968636,35801.851805,66985.787916,1.000000%=1192,5.000000%=1544,10.000000%=1800,20.000000%=2224,30.000000%=2672,40.000000%=3344,50.000000%=4640,60.000000%=8640,70.000000%=20608,80.000000%=51968,90.000000%=126464,95.000000%=193536,99.000000%=296960,99.500000%=362496,99.900000%=501760,99.950000%=561152,99.990000%=733184,0%=0,0%=0,0%=0,741,968658,35827.618548,66985.353358,2101,18944,0.01569027,9315.486241,2334.290294,0.00168677,0.00686468,921347,0,568,0.001,0.001,0.001,1,0,0,0,0,0,0,0,0,0,0,0.0034,0.0264,0.0349,0.2187,0.2308,0.1288,0.0689,0.0933,0.0775,0.1024,0.0143,0.0007,0.0001,0.0001,0,scinia,649208,278128,0,0,20648900,9940088,30659716,0.9994
server25-s4_fio_direct-1_readwrite-randrw_rwmixwrite-30_no-jobs-64_bs-16k_iodepth-8_10-04_10_41_17.txt,1934.3037109375,123795,3,fio-2.1.3,server25-s4,0,0,83398048,1385925,86620,60175,3,11759,11.413496,25.156964,1,756388,3615.904698,14007.084878,1.000000%=249,5.000000%=322,10.000000%=450,20.000000%=628,30.000000%=772,40.000000%=932,50.000000%=1128,60.000000%=1400,70.000000%=1896,80.000000%=2896,90.000000%=7200,95.000000%=13120,99.000000%=28544,99.500000%=73216,99.900000%=205824,99.950000%=209920,99.990000%=407552,0%=0,0%=0,0%=0,149,756399,3627.434124,14006.963987,7584,33952,0.01569054,21745.911369,4402.383249,35792240,594802,37175,60175,3,12907,12.093329,27.037988,1,811732,5285.745323,20536.96233,1.000000%=628,5.000000%=820,10.000000%=956,20.000000%=1176,30.000000%=1368,40.000000%=1576,50.000000%=1816,60.000000%=2128,70.000000%=2640,80.000000%=3824,90.000000%=8512,95.000000%=14912,99.000000%=58112,99.500000%=197632,99.900000%=218112,99.950000%=382976,99.990000%=428032,0%=0,0%=0,0%=0,300,811741,5297.959261,20536.878662,3040,15209,0.0156902,9332.564231,1912.898648,0.00492549,0.02921812,7121232,0,27554,0.001,0.001,0.001,1,0,0,0,0.0001,0.0001,0,0.0001,0.0001,0.0001,0.0076,0.0795,0.1215,0.135,0.3254,0.165,0.09,0.0516,0.0175,0.0011,0.0056,0.0003,0.0001,0.0001,0,0,scinia,5212595,2236984,0,0,18824356,11813664,30793556,1
server25-s4_fio_direct-1_readwrite-randrw_rwmixwrite-30_no-jobs-64_bs-4k_iodepth-8_10-04_10_40_11.txt,841.7138671875,215478,3,fio-2.1.3,server25-s4,0,0,36208720,603448,150862,60003,2,13868,19.404702,31.832757,0,116546,1995.817944,2447.595334,1.000000%=322,5.000000%=410,10.000000%=474,20.000000%=588,30.000000%=724,40.000000%=924,50.000000%=1208,60.000000%=1576,70.000000%=2096,80.000000%=2800,90.000000%=4256,95.000000%=6112,99.000000%=11968,99.500000%=15168,99.900000%=23168,99.950000%=27520,99.990000%=38144,0%=0,0%=0,0%=0,176,116554,2015.338443,2447.360855,7048,11192,0.01562739,9430.319065,468.673377,15508804,258467,64616,60003,2,9937,19.75071,32.014394,34,147509,3194.4774,2812.972186,1.000000%=628,5.000000%=876,10.000000%=1080,20.000000%=1432,30.000000%=1768,40.000000%=2128,50.000000%=2512,60.000000%=2960,70.000000%=3536,80.000000%=4384,90.000000%=5856,95.000000%=7648,99.000000%=13504,99.500000%=16768,99.900000%=25984,99.950000%=31616,99.990000%=82432,0%=0,0%=0,0%=0,271,147515,3214.342744,2812.646453,2928,4864,0.01562783,4039.278624,223.147449,0.00636358,0.07643485,11763533,0,25988,0.001,0.001,0.001,1,0,0,0,0.0001,0.0001,0,0.0001,0.0001,0.0001,0.0004,0.0862,0.1409,0.0981,0.2648,0.2602,0.1308,0.0164,0.0021,0.0001,0.0001,0,0,0,0,0,scinia,9031479,3868039,0,0,18088768,12394216,30648236,1
server25-s4_fio_direct-1_readwrite-readwrite_rwmixwrite-30_no-jobs-64_bs-128k_iodepth-8_10-04_10_39_05.txt,1731.9912109375,13854,3,fio-2.1.3,server25-s4,0,0,74696448,1240701,9692,60205,8,3588,23.775587,15.961606,339,896041,35732.441854,74269.883222,1.000000%=676,5.000000%=956,10.000000%=1176,20.000000%=1592,30.000000%=2128,40.000000%=2896,50.000000%=4128,60.000000%=6944,70.000000%=16512,80.000000%=47360,90.000000%=121344,95.000000%=197632,99.000000%=337920,99.500000%=407552,99.900000%=667648,99.950000%=716800,99.990000%=806912,0%=0,0%=0,0%=0,357,896069,35756.405735,74270.628631,149,94976,0.0159251,19758.287343,9481.903829,32080768,532858,4162,60205,9,480876,66.188724,3574.981,114,1260359,39122.171563,77891.323515,1.000000%=1080,5.000000%=1448,10.000000%=1736,20.000000%=2192,30.000000%=2736,40.000000%=3536,50.000000%=5088,60.000000%=9024,70.000000%=20352,80.000000%=54016,90.000000%=134144,95.000000%=205824,99.000000%=350208,99.500000%=423936,99.900000%=675840,99.950000%=733184,99.990000%=823296,0%=0,0%=0,0%=0,663,1260383,39188.562101,78235.070044,121,33024,0.01593807,8492.727039,4173.363729,0.00146959,0.0065174,768562,0,636,0.001,0.001,0.001,0.999,0,0,0,0,0,0,0,0,0,0.0001,0.0007,0.0117,0.0302,0.199,0.236,0.1594,0.0754,0.0887,0.0742,0.098,0.0235,0.0028,0.0003,0.0001,0,scinia,583783,250627,0,0,20842328,9804744,30669608,1
server25-s4_fio_direct-1_readwrite-readwrite_rwmixwrite-30_no-jobs-64_bs-16k_iodepth-8_10-04_10_38_00.txt,1732.7314453125,110894,3,fio-2.1.3,server25-s4,0,0,74694960,1241522,77595,60164,2,13656,10.530351,29.467532,43,943817,4246.243068,15102.282266,1.000000%=310,5.000000%=454,10.000000%=564,20.000000%=740,30.000000%=908,40.000000%=1112,50.000000%=1368,60.000000%=1784,70.000000%=2448,80.000000%=3568,90.000000%=7136,95.000000%=12864,99.000000%=58624,99.500000%=93696,99.900000%=207872,99.950000%=226304,99.990000%=387072,0%=0,0%=0,0%=0,128,943823,4256.875947,15102.405393,236,50272,0.01580521,19622.51678,10326.693175,32055104,532795,33299,60164,3,12121,11.123485,26.597558,35,941418,5402.861653,19673.083994,1.000000%=548,5.000000%=700,10.000000%=836,20.000000%=1064,30.000000%=1288,40.000000%=1528,50.000000%=1832,60.000000%=2256,70.000000%=2928,80.000000%=4320,90.000000%=8256,95.000000%=14784,99.000000%=77312,99.500000%=187392,99.900000%=224256,99.950000%=301056,99.990000%=419840,0%=0,0%=0,0%=0,311,941425,5414.088814,19673.183896,26,21632,0.0158044,8420.506084,4441.397511,0.0038823,0.02414979,5603274,0,19575,0.001,0.001,0.001,1,0,0,0,0,0,0,0,0.0001,0.0001,0.003,0.0457,0.1166,0.1304,0.3156,0.199,0.1179,0.0402,0.0192,0.0069,0.0051,0.0004,0.0001,0.0001,0,0,scinia,4668676,2003441,0,0,19822396,10816532,30777280,1
server25-s4_fio_direct-1_readwrite-readwrite_rwmixwrite-30_no-jobs-64_bs-4k_iodepth-8_10-04_10_36_54.txt,609.7568359375,156097,3,fio-2.1.3,server25-s4,0,0,26225756,437059,109264,60005,2,9337,13.95572,24.090594,27,221743,3040.198381,7396.044433,1.000000%=233,5.000000%=330,10.000000%=402,20.000000%=516,30.000000%=628,40.000000%=780,50.000000%=996,60.000000%=1368,70.000000%=2008,80.000000%=3376,90.000000%=8096,95.000000%=11968,99.000000%=20864,99.500000%=50432,99.900000%=100864,99.950000%=109056,99.990000%=138240,0%=0,0%=0,0%=0,106,221763,3054.261045,7396.140253,136,27928,0.01566297,6845.643186,4766.416212,11240880,187332,46833,60005,2,10512,14.294208,24.654856,63,223008,3788.246602,7608.229625,1.000000%=422,5.000000%=548,10.000000%=668,20.000000%=884,30.000000%=1144,40.000000%=1448,50.000000%=1848,60.000000%=2384,70.000000%=3120,80.000000%=4576,90.000000%=8896,95.000000%=12736,99.000000%=21888,99.500000%=51968,99.900000%=104960,99.950000%=114176,99.990000%=148480,0%=0,0%=0,0%=0,245,223022,3802.648973,7608.382087,31,12064,0.01566241,2934.070049,2046.198004,0.00439369,0.04140878,7312349,0,11237,0.001,0.001,0.001,1,0,0,0,0,0,0,0,0.0001,0.0001,0.0106,0.129,0.1717,0.1135,0.2237,0.1588,0.1162,0.0652,0.0063,0.0039,0.0012,0,0,0,0,0,scinia,6532554,2799987,0,0,19907756,10627304,30673548,1
server26-s4_fio_direct-1_readwrite-randrw_rwmixwrite-30_no-jobs-64_bs-128k_iodepth-8_10-04_10_42_22.txt,1239.427734375,9914,3,fio-2.1.3,server26-s4,0,0,53423744,887644,6934,60186,8,466034,5926.8968,34610.651679,378,1000864,41188.89391,85744.797311,1.000000%=510,5.000000%=692,10.000000%=892,20.000000%=1144,30.000000%=1384,40.000000%=1688,50.000000%=2128,60.000000%=2832,70.000000%=4256,80.000000%=81408,90.000000%=183296,95.000000%=242688,99.000000%=358400,99.500000%=415744,99.900000%=493568,99.950000%=569344,99.990000%=724992,0%=0,0%=0,0%=0,399,1083887,47115.957721,91419.113196,3157,30208,0.0158059,14030.013947,3695.693342,22962816,381530,2980,60186,10,458363,5923.841435,34329.784545,698,1562743,55823.827243,97514.959951,1.000000%=1112,5.000000%=1432,10.000000%=1656,20.000000%=1992,30.000000%=2320,40.000000%=2704,50.000000%=3312,60.000000%=4576,70.000000%=9792,80.000000%=129536,90.000000%=220160,95.000000%=259072,99.000000%=399360,99.500000%=432128,99.900000%=552960,99.950000%=618496,99.990000%=741376,0%=0,0%=0,0%=0,719,1562765,61747.856118,102199.978743,1230,12544,0.01579787,6027.360453,1738.793151,0.00081559,0.00359735,456167,0,524,0.001,0.001,0.001,0.999,0,0,0,0,0,0,0,0,0,0,0.0057,0.038,0.0554,0.2944,0.2595,0.1017,0.0226,0.0018,0.0126,0.1612,0.0461,0.001,0.0001,0.0001,0,scinia,417347,179385,0,0,5109228,2955232,8075340,0.9987
server26-s4_fio_direct-1_readwrite-randrw_rwmixwrite-30_no-jobs-64_bs-16k_iodepth-8_10-04_10_41_16.txt,1164.1591796875,74505,3,fio-2.1.3,server26-s4,0,0,50256432,835157,52197,60176,3,222088,727.700674,5001.759621,1,635439,4908.931261,13803.109511,1.000000%=235,5.000000%=290,10.000000%=398,20.000000%=498,30.000000%=580,40.000000%=676,50.000000%=804,60.000000%=964,70.000000%=1224,80.000000%=1944,90.000000%=18560,95.000000%=24960,99.000000%=39680,99.500000%=48384,99.900000%=209920,99.950000%=216064,99.990000%=292864,0%=0,0%=0,0%=0,151,635447,5636.7593,14520.033409,5152,21652,0.01571501,13124.500134,2572.681329,21479360,356942,22308,60176,3,222456,730.380009,4972.603666,146,834052,8970.241268,21912.423514,1.000000%=532,5.000000%=676,10.000000%=788,20.000000%=972,30.000000%=1160,40.000000%=1368,50.000000%=1640,60.000000%=2024,70.000000%=3088,80.000000%=17792,90.000000%=23936,95.000000%=30336,99.000000%=54016,99.500000%=201728,99.900000%=228352,99.950000%=325632,99.990000%=436224,0%=0,0%=0,0%=0,311,834060,9700.751705,22290.315714,2011,9472,0.01571324,5608.713652,1126.643751,0.00249761,0.01507727,3347487,0,5360,0.001,0.001,0.001,1,0,0,0,0.0001,0,0,0,0.0001,0.0001,0.015,0.1269,0.2063,0.1491,0.2441,0.0574,0.0022,0.0936,0.0988,0.0022,0.0041,0.0002,0.0001,0.0001,0,0,scinia,3141027,1342454,0,0,4278780,3982476,8278456,0.9992
server26-s4_fio_direct-1_readwrite-randrw_rwmixwrite-30_no-jobs-64_bs-4k_iodepth-8_10-04_10_40_11.txt,292.3818359375,74849,3,fio-2.1.3,server26-s4,0,0,12580612,209662,52415,60004,2,59247,678.146153,3801.573265,17,131888,5000.300352,8547.173324,1.000000%=237,5.000000%=306,10.000000%=362,20.000000%=466,30.000000%=596,40.000000%=804,50.000000%=1096,60.000000%=1512,70.000000%=2128,80.000000%=3536,90.000000%=22144,95.000000%=24960,99.000000%=29824,99.500000%=31616,99.900000%=36608,99.950000%=39168,99.990000%=56576,0%=0,0%=0,0%=0,133,147860,5678.567955,9124.288215,2620,4172,0.01562671,3276.327118,202.083384,5384612,89737,22434,60004,2,59186,677.515432,3803.049124,20,148811,8871.125425,10284.970368,1.000000%=510,5.000000%=748,10.000000%=956,20.000000%=1352,30.000000%=1736,40.000000%=2160,50.000000%=2736,60.000000%=3600,70.000000%=17280,80.000000%=22144,90.000000%=24960,95.000000%=27264,99.000000%=31616,99.500000%=33536,99.900000%=39168,99.950000%=44800,99.990000%=83456,0%=0,0%=0,0%=0,242,154472,9548.76466,10629.681503,1035,1864,0.01562667,1402.290757,113.089693,0.00250207,0.0152947,3357263,0,2833,0.001,0.001,0.001,1,0,0,0,0,0,0,0.0001,0.0001,0.0001,0.0107,0.1524,0.1165,0.0826,0.2263,0.1674,0.0287,0.0395,0.1758,0.0002,0.0001,0,0,0,0,0,scinia,3136484,1342441,0,0,4721168,3616232,8351972,0.9988
server26-s4_fio_direct-1_readwrite-readwrite_rwmixwrite-30_no-jobs-64_bs-128k_iodepth-8_10-04_10_39_05.txt,1093.0263671875,8743,3,fio-2.1.3,server26-s4,0,0,47234432,783297,6119,60302,8,699765,6207.187456,33544.789383,306,1181281,47987.230292,90199.689051,1.000000%=668,5.000000%=948,10.000000%=1144,20.000000%=1480,30.000000%=1880,40.000000%=2416,50.000000%=3152,60.000000%=4384,70.000000%=8640,80.000000%=114176,90.000000%=181248,95.000000%=236544,99.000000%=358400,99.500000%=448512,99.900000%=692224,99.950000%=724992,99.990000%=872448,0%=0,0%=0,0%=0,324,1372187,54194.587425,95696.739505,125,30720,0.01592955,12477.568373,4848.3293,20259200,335962,2624,60302,9,686681,6235.140357,33627.960813,663,1181303,61040.305626,98646.894931,1.000000%=1096,5.000000%=1448,10.000000%=1720,20.000000%=2128,30.000000%=2608,40.000000%=3216,50.000000%=4320,60.000000%=7072,70.000000%=91648,80.000000%=138240,90.000000%=207872,95.000000%=254976,99.000000%=391168,99.500000%=468992,99.900000%=700416,99.950000%=749568,99.990000%=1105920,0%=0,0%=0,0%=0,697,1366297,67275.631578,103770.279868,125,16128,0.01606528,5397.324495,2147.047801,0.0006967,0.0031861,367501,0,635,0.001,0.001,0.001,0.999,0,0,0,0,0,0,0,0,0,0,0.0007,0.0121,0.0316,0.2332,0.2688,0.1435,0.0352,0.0068,0.0263,0.1968,0.0415,0.0031,0.0003,0.0001,0,scinia,369000,158255,0,0,5204984,2842272,8084248,0.9984
server26-s4_fio_direct-1_readwrite-readwrite_rwmixwrite-30_no-jobs-64_bs-16k_iodepth-8_10-04_10_38_00.txt,676.6455078125,43304,3,fio-2.1.3,server26-s4,0,0,29136224,484747,30296,60106,2,357589,1212.815722,8975.572177,121,892517,9586.293678,26474.316551,1.000000%=290,5.000000%=422,10.000000%=524,20.000000%=668,30.000000%=812,40.000000%=980,50.000000%=1208,60.000000%=1608,70.000000%=2544,80.000000%=12352,90.000000%=30080,95.000000%=41216,99.000000%=100864,99.500000%=195584,99.900000%=346112,99.950000%=370688,99.990000%=423936,0%=0,0%=0,0%=0,130,892524,10799.229468,28584.334451,89,18245,0.01594398,7728.794256,3472.125958,12510400,208138,13008,60106,3,357396,1211.239769,8922.838207,129,1018114,12916.62457,30784.529073,1.000000%=502,5.000000%=660,10.000000%=780,20.000000%=996,30.000000%=1224,40.000000%=1512,50.000000%=1880,60.000000%=2544,70.000000%=5216,80.000000%=24192,90.000000%=35072,95.000000%=46848,99.000000%=148480,99.500000%=224256,99.900000%=366592,99.950000%=391168,99.990000%=514048,0%=0,0%=0,0%=0,306,1018125,14127.991362,32674.855518,21,7889,0.01594623,3319.016575,1509.310183,0.00146919,0.00824558,1717924,0,642,0.001,0.001,0.001,1,0,0,0,0,0,0,0,0,0,0.0043,0.0588,0.1433,0.1403,0.2682,0.118,0.0423,0.0298,0.1607,0.0229,0.0079,0.0034,0.0001,0.0001,0.0001,0,scinia,1814819,779229,0,0,5081000,3118980,8218148,0.9988
server26-s4_fio_direct-1_readwrite-readwrite_rwmixwrite-30_no-jobs-64_bs-4k_iodepth-8_10-04_10_36_54.txt,258.5283203125,66182,3,fio-2.1.3,server26-s4,0,0,11127324,185446,46361,60003,2,175342,747.219595,4735.772121,27,204465,6152.023702,12138.532154,1.000000%=209,5.000000%=310,10.000000%=390,20.000000%=524,30.000000%=676,40.000000%=916,50.000000%=1320,60.000000%=1960,70.000000%=3056,80.000000%=9280,90.000000%=20864,95.000000%=25728,99.000000%=45824,99.500000%=96768,99.900000%=112128,99.950000%=118272,99.990000%=171008,0%=0,0%=0,0%=0,104,296518,6899.355875,13072.48867,124,5396,0.01569915,2911.345197,1209.381743,4757460,79287,19821,60003,2,175383,750.299441,4748.211519,38,203190,8927.752539,13237.590572,1.000000%=406,5.000000%=548,10.000000%=684,20.000000%=980,30.000000%=1384,40.000000%=1944,50.000000%=2704,60.000000%=3952,70.000000%=12096,80.000000%=19072,90.000000%=23936,95.000000%=28544,99.000000%=58112,99.500000%=99840,99.900000%=115200,99.950000%=119296,99.990000%=175104,0%=0,0%=0,0%=0,239,292923,9678.172288,14089.225577,23,2429,0.01569671,1244.545357,520.785373,0.00179165,0.01300303,2457136,0,637,0.001,0.001,0.001,1,0,0,0,0,0,0,0,0.0001,0.0001,0.0161,0.1213,0.135,0.0876,0.1859,0.1577,0.0653,0.0993,0.1219,0.0055,0.0044,0,0,0,0,0,scinia,2771052,1184803,0,0,5229016,3105324,8350196,0.9989
